numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort,isAttack
31,0,86,8,0,6,54,68,29,26,16,0,16,2,28,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,64,36,34,0,0,63,63,62,20,0,63,0,3,35,TRUE
0,0,100,8,0,0,45,53,44,1,0,0,0,5,51,FALSE
26,21,63,37,0,0,46,52,45,30,10,20,15,1,28,TRUE
24,6,82,19,0,5,63,63,33,16,12,6,12,1,63,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
1,0,99,4,0,0,62,36,61,1,1,0,0,0,35,FALSE
22,5,84,2,0,5,76,78,19,33,11,4,11,1,13,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
25,5,82,10,0,4,51,71,26,27,13,5,13,1,19,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
21,17,73,20,0,13,67,60,66,13,11,17,10,1,60,TRUE
4,33,65,41,0,10,55,43,54,25,2,33,2,4,25,TRUE
100,0,66,0,0,0,65,33,64,1,65,0,33,1,33,TRUE
2,0,98,12,0,0,59,39,58,1,2,0,0,13,26,FALSE
4,1,97,6,0,2,52,61,51,2,3,0,1,1,61,FALSE
16,32,60,33,0,1,56,56,41,23,8,31,8,3,42,TRUE
6,0,94,10,0,1,57,41,55,2,6,0,1,21,10,FALSE
0,0,100,13,0,0,99,89,98,1,0,0,0,0,89,FALSE
1,0,100,16,0,27,81,81,80,11,1,0,1,0,81,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
97,0,48,0,0,0,44,54,43,1,44,0,51,1,54,TRUE
0,0,100,1,0,1,51,47,50,1,0,0,0,6,44,FALSE
3,0,97,6,0,0,54,44,53,1,3,0,0,8,16,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
15,20,74,17,0,1,44,67,30,31,8,20,8,2,67,TRUE
2,2,98,8,0,0,55,64,54,1,2,0,0,1,64,FALSE
2,0,98,11,0,3,56,42,54,2,2,0,0,11,15,FALSE
17,18,75,22,0,2,46,52,45,29,10,18,10,0,27,TRUE
10,0,95,20,0,0,78,60,59,6,5,0,5,1,60,FALSE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
0,0,100,7,0,0,46,52,44,2,0,0,0,1,13,FALSE
0,0,100,2,0,0,42,56,41,1,0,0,0,1,56,FALSE
6,40,57,13,0,0,47,56,41,34,3,39,3,1,56,TRUE
2,0,98,2,0,0,57,77,56,1,2,0,0,0,77,FALSE
25,12,84,17,0,4,46,52,43,24,20,12,18,2,38,TRUE
9,0,100,6,0,28,92,90,91,5,9,0,9,0,90,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,1,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
2,0,99,19,0,25,75,75,74,15,1,0,1,2,75,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
37,0,94,5,0,19,54,54,53,32,30,0,30,2,47,TRUE
8,0,96,0,0,0,85,95,3,25,4,0,4,1,95,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
2,0,99,10,0,0,56,42,55,2,1,0,1,11,24,FALSE
16,0,93,13,0,8,60,67,30,29,9,0,8,3,67,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
52,10,67,11,0,1,40,58,39,13,28,10,22,0,20,TRUE
25,7,81,15,0,11,47,51,46,16,13,7,12,1,33,TRUE
3,0,97,15,0,0,64,34,63,1,3,0,0,6,12,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
19,31,60,31,0,6,52,46,51,23,10,30,9,1,28,TRUE
3,0,97,8,0,0,61,37,60,1,3,0,0,10,26,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,5,1,TRUE
0,0,100,1,0,0,64,73,63,1,0,0,0,1,73,FALSE
1,0,99,5,0,2,58,40,50,4,1,0,0,0,13,FALSE
51,16,81,17,0,2,69,67,68,14,47,16,47,0,67,TRUE
0,0,100,14,0,6,63,63,51,9,0,0,0,1,33,FALSE
4,0,96,6,0,0,51,47,50,1,4,0,0,12,16,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,5,0,0,40,58,39,2,0,0,0,15,10,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
32,3,85,6,0,1,43,72,25,16,19,3,18,3,18,TRUE
20,6,86,22,0,12,54,48,53,20,12,6,8,0,48,TRUE
0,0,100,8,0,0,40,60,39,1,0,0,0,1,60,FALSE
4,0,98,28,0,14,55,55,42,17,2,0,2,0,43,TRUE
62,0,83,5,0,4,56,53,55,23,44,0,44,2,53,TRUE
2,1,98,3,0,0,47,51,45,2,2,0,0,3,51,FALSE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
16,0,92,2,0,1,88,88,9,23,8,0,8,0,88,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
30,4,88,17,0,4,52,57,40,15,22,3,13,1,23,TRUE
1,0,99,11,0,0,59,39,51,3,0,0,0,0,13,FALSE
17,40,52,32,0,0,48,50,47,15,8,40,8,3,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
2,0,98,4,0,0,60,63,59,1,2,0,0,4,63,FALSE
44,15,71,11,0,2,50,48,49,21,29,15,29,4,25,TRUE
0,0,100,1,0,0,38,64,37,1,0,0,0,1,64,FALSE
44,20,58,20,0,2,55,55,42,21,22,20,22,2,40,TRUE
1,0,100,27,0,25,66,66,65,20,1,0,1,2,66,TRUE
0,0,100,1,0,0,52,61,51,1,0,0,0,1,61,FALSE
39,2,76,11,0,5,38,60,37,35,16,2,21,0,21,TRUE
0,59,41,26,0,11,69,67,68,15,0,58,0,3,64,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
5,0,97,8,0,0,58,61,57,1,3,0,2,1,30,FALSE
1,40,60,28,0,6,66,57,60,13,1,40,1,4,34,TRUE
3,5,94,10,0,29,80,74,79,7,2,4,1,2,74,TRUE
7,5,91,11,0,4,77,80,17,72,3,4,4,3,15,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,53,0,0,0,52,46,51,1,52,0,46,1,46,TRUE
43,6,80,3,0,6,55,55,54,20,29,5,29,0,55,TRUE
8,7,89,27,0,7,39,59,38,23,4,6,4,1,34,TRUE
0,0,100,29,0,15,55,55,42,28,0,0,0,2,55,TRUE
100,0,53,0,0,0,52,46,51,1,52,0,46,1,46,TRUE
0,0,100,0,0,0,79,79,78,1,0,0,0,0,79,FALSE
0,10,90,11,0,52,58,58,57,40,0,10,0,1,58,TRUE
2,0,98,4,0,0,33,65,32,1,2,0,0,12,31,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,42,0,0,65,65,64,8,0,0,0,0,65,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
8,22,74,5,0,20,69,59,68,16,4,22,4,0,59,TRUE
16,3,87,40,0,0,51,47,50,1,13,1,3,8,30,FALSE
0,4,96,40,0,16,55,48,54,20,0,4,0,2,43,TRUE
0,0,100,4,0,0,66,74,65,1,0,0,0,2,71,FALSE
38,27,54,25,0,0,46,52,45,37,18,27,19,2,30,TRUE
20,9,84,14,0,13,62,62,61,28,12,9,12,0,62,TRUE
18,0,91,6,0,3,81,81,16,35,9,0,9,1,81,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,0,53,TRUE
7,13,84,5,0,31,91,88,90,4,4,13,2,0,88,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,0,100,38,0,0,52,52,51,8,0,0,0,14,36,FALSE
0,0,100,5,0,0,45,65,44,2,0,0,0,2,16,FALSE
16,50,45,4,0,0,65,65,64,33,11,49,11,0,65,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,0,100,31,0,0,50,50,49,8,0,0,0,3,41,FALSE
0,51,49,31,0,0,50,50,49,26,0,50,0,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
41,9,73,10,0,0,65,67,30,27,22,9,20,1,29,TRUE
33,7,76,16,0,5,62,62,35,22,17,7,17,2,62,TRUE
1,0,99,13,0,0,63,35,62,1,1,0,0,12,35,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
1,0,99,9,0,0,57,41,47,4,1,0,0,9,14,FALSE
1,0,99,10,0,0,59,39,58,2,1,0,0,7,36,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,0,100,12,0,0,40,62,39,1,0,0,0,42,15,FALSE
4,45,53,27,0,11,69,63,68,22,2,44,2,1,63,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
39,8,77,6,0,10,56,54,55,20,23,8,21,4,50,TRUE
59,2,78,6,0,4,52,48,51,19,38,2,36,4,41,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,1,98,22,0,20,66,63,65,16,1,1,1,6,31,TRUE
39,10,73,17,0,7,45,53,44,29,21,10,17,2,53,TRUE
100,0,56,0,0,0,55,43,54,1,55,0,43,1,43,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,0,100,11,0,0,75,23,74,1,0,0,0,17,21,FALSE
1,0,99,2,0,0,34,64,33,1,1,0,0,4,64,FALSE
100,0,52,0,0,0,51,47,50,1,51,0,47,1,47,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
54,0,80,0,0,0,59,65,32,28,33,0,33,4,33,TRUE
1,0,99,6,0,0,59,39,58,1,1,0,0,2,34,FALSE
18,3,88,19,0,8,63,63,34,17,9,3,9,1,63,TRUE
2,7,92,11,0,19,65,63,64,12,1,7,1,4,47,TRUE
0,0,100,4,0,0,46,52,45,1,0,0,0,0,19,FALSE
14,6,88,26,0,2,32,66,19,12,8,6,6,3,66,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
1,0,99,3,0,0,63,35,62,1,1,0,0,7,34,FALSE
4,0,96,9,0,1,62,36,61,1,4,0,0,7,19,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
3,0,97,17,0,0,65,33,64,1,3,0,0,3,13,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
83,0,54,1,0,0,44,54,36,2,37,0,46,1,54,TRUE
17,32,60,35,0,2,54,54,43,28,8,32,8,1,44,TRUE
20,20,70,25,0,13,62,53,61,16,10,20,10,0,53,TRUE
3,0,97,3,0,0,41,64,40,1,3,0,0,17,33,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,61,39,9,0,0,60,60,59,13,0,60,0,2,60,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,1,0,0,51,47,50,1,0,0,0,6,47,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,8,0,0,36,67,35,1,0,0,0,1,67,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,45,55,46,0,8,53,52,52,32,0,44,0,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,1,100,3,0,0,39,59,38,2,0,0,0,4,59,FALSE
2,35,64,50,0,0,50,50,47,49,1,34,1,1,47,TRUE
41,7,79,6,0,1,54,62,35,23,27,6,27,1,29,TRUE
2,0,98,6,0,1,72,28,71,1,2,0,0,0,28,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
52,30,70,1,0,0,81,81,80,13,51,30,51,0,81,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,0,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
29,4,82,15,0,9,59,60,35,16,14,4,15,7,33,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
21,0,91,3,0,2,56,82,15,33,11,0,8,4,82,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,5,0,0,44,68,43,1,0,0,0,1,68,FALSE
37,9,78,18,0,7,50,48,49,22,23,9,21,5,23,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
9,1,93,24,0,17,47,51,46,46,5,1,5,0,47,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
2,0,98,2,0,0,54,60,53,1,1,0,0,2,26,FALSE
0,0,100,5,0,0,56,42,55,1,0,0,0,11,34,FALSE
16,24,66,23,0,1,44,54,43,33,5,24,9,1,41,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,43,0,0,0,42,56,41,1,42,0,56,1,56,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
0,0,100,4,0,0,36,62,35,1,0,0,0,1,62,FALSE
3,0,97,9,0,0,50,48,49,1,3,0,0,1,12,FALSE
3,0,97,3,0,0,58,40,57,1,3,0,0,0,40,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
39,27,63,0,0,2,69,69,68,18,28,27,28,3,64,TRUE
0,7,93,30,0,23,69,69,68,19,0,7,0,0,69,TRUE
0,0,100,18,0,0,61,37,60,1,0,0,0,8,37,FALSE
0,0,100,5,0,0,36,69,35,1,0,0,0,2,69,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,4,0,0,43,55,42,1,0,0,0,1,7,FALSE
0,31,69,29,0,13,66,66,65,19,0,30,0,0,66,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
0,0,100,18,0,0,69,74,68,3,0,0,0,1,74,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
31,2,82,13,0,6,64,64,33,17,16,2,16,1,34,TRUE
42,2,78,2,0,0,43,75,22,17,21,2,19,1,13,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,52,0,0,0,51,47,50,1,51,0,47,1,47,TRUE
0,0,100,31,0,17,52,52,45,18,0,0,0,2,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,5,0,0,57,41,56,2,0,0,0,9,41,FALSE
0,0,100,7,0,0,46,52,45,1,0,0,0,7,48,FALSE
100,0,54,0,0,0,53,45,52,1,53,0,45,1,45,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,10,0,0,53,45,52,1,0,0,0,24,24,FALSE
2,0,99,40,0,0,64,68,63,3,1,0,1,0,68,FALSE
0,0,100,3,0,1,43,55,42,1,0,0,0,7,55,FALSE
0,0,100,28,0,18,64,64,63,17,0,0,0,4,23,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,6,0,0,37,65,36,1,0,0,0,9,18,FALSE
0,0,100,2,0,0,47,65,46,1,0,0,0,7,65,FALSE
4,0,96,17,0,0,53,45,52,1,4,0,0,8,45,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
57,9,72,4,0,0,49,51,46,27,37,9,37,4,51,TRUE
29,1,84,13,0,12,39,59,38,31,14,1,15,1,35,TRUE
14,10,83,25,0,13,54,54,43,23,7,10,7,0,38,TRUE
4,3,95,22,0,25,75,53,74,12,2,3,2,0,53,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,4,96,37,0,18,56,49,55,23,0,4,0,0,49,TRUE
0,0,100,25,0,13,62,62,35,22,0,0,0,2,62,TRUE
1,0,99,20,0,0,68,30,67,1,1,0,0,14,26,FALSE
0,0,100,2,0,0,47,68,46,1,0,0,0,3,68,FALSE
2,70,30,4,0,2,77,77,76,12,2,69,2,3,71,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
1,41,59,15,0,29,82,82,81,14,1,40,1,0,82,TRUE
0,0,100,32,0,0,57,62,56,6,0,0,0,0,62,FALSE
0,0,100,20,0,26,75,75,74,12,0,0,0,0,75,TRUE
44,24,55,13,0,6,59,59,58,20,23,23,23,2,55,TRUE
28,6,80,6,0,0,61,79,18,29,14,6,14,1,79,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,5,0,0,61,78,60,1,0,0,0,1,78,FALSE
18,5,86,18,0,9,62,62,35,18,9,5,9,0,33,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,10,0,0,64,73,63,1,0,0,0,2,73,FALSE
1,0,99,12,0,1,68,30,65,2,1,0,0,18,30,FALSE
0,0,100,2,0,0,76,80,75,1,0,0,0,0,80,FALSE
0,0,100,8,0,0,35,64,34,1,0,0,0,17,7,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
9,0,100,0,0,27,89,89,88,4,9,0,9,3,89,TRUE
7,0,93,14,0,1,50,48,49,1,7,0,1,5,28,FALSE
1,32,68,23,0,7,51,51,50,20,1,31,1,0,51,TRUE
100,0,51,0,0,0,50,48,49,1,50,0,48,1,48,TRUE
3,0,97,3,0,0,47,51,46,1,3,0,0,22,30,FALSE
0,0,100,1,0,0,58,70,57,2,0,0,0,1,70,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,13,0,1,51,47,50,1,0,0,0,5,8,FALSE
13,0,95,14,0,20,49,49,48,44,8,0,8,3,49,TRUE
4,0,96,14,0,1,58,40,57,1,4,0,0,0,19,FALSE
1,0,99,10,0,1,45,53,44,2,1,0,0,5,51,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
7,56,40,33,0,0,60,44,59,20,3,55,4,1,44,TRUE
32,11,73,16,0,3,63,63,34,16,16,10,15,1,63,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
4,5,93,28,0,19,51,47,50,22,2,5,2,1,46,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
20,27,63,27,0,5,57,57,40,51,10,27,10,1,39,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,2,0,0,41,57,40,1,0,0,0,4,57,FALSE
5,0,95,20,0,0,70,42,26,8,5,0,4,1,42,FALSE
100,0,59,0,0,0,58,40,57,1,58,0,40,1,40,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,0,53,TRUE
1,0,99,5,0,0,44,54,43,1,1,0,0,2,54,FALSE
0,0,100,9,0,3,57,41,52,5,0,0,0,10,22,FALSE
0,0,100,3,0,0,46,64,45,1,0,0,0,1,64,FALSE
36,16,72,18,0,1,56,56,41,16,23,16,11,5,27,TRUE
1,0,99,10,0,0,43,55,41,2,1,0,0,8,49,FALSE
4,5,93,13,0,28,63,51,62,19,2,5,2,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
74,0,60,5,0,0,46,52,32,2,33,0,39,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,21,79,32,0,17,65,65,64,26,0,21,0,0,65,TRUE
0,0,100,12,0,1,51,47,50,1,0,0,0,3,40,FALSE
0,0,100,1,0,0,40,65,39,1,0,0,0,7,65,FALSE
9,6,92,19,0,15,57,56,56,21,6,6,6,6,46,TRUE
13,33,64,35,0,6,57,41,56,12,9,33,9,0,33,TRUE
0,69,31,11,0,0,68,68,67,12,0,68,0,8,10,TRUE
0,65,35,35,0,0,64,64,63,20,0,64,0,1,64,TRUE
13,25,68,9,0,12,70,70,69,15,7,25,7,1,70,TRUE
1,1,99,7,0,0,36,62,35,1,0,1,1,1,62,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
3,0,97,6,0,1,46,52,45,2,3,0,0,23,29,FALSE
28,17,80,26,0,3,60,54,59,22,25,17,22,0,54,TRUE
0,30,70,42,0,7,51,51,46,24,0,30,0,2,46,TRUE
39,40,51,6,0,0,69,63,68,14,29,40,29,0,63,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
30,54,33,4,0,1,72,70,71,15,17,53,16,0,70,TRUE
1,0,99,17,0,0,61,37,60,1,1,0,0,1,12,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,8,0,0,37,61,36,1,0,0,0,3,13,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,9,0,0,61,64,60,2,0,0,0,0,64,FALSE
6,64,33,29,0,0,66,61,65,16,3,63,3,3,58,TRUE
0,0,100,3,0,0,39,59,38,2,0,0,0,4,59,FALSE
0,0,100,6,0,0,45,53,44,1,0,0,0,2,32,FALSE
34,2,81,10,0,4,68,68,29,15,17,2,17,1,68,TRUE
1,0,99,14,0,1,53,45,44,7,1,0,0,15,23,FALSE
5,8,91,24,0,14,53,53,52,19,3,8,3,6,31,TRUE
0,0,100,2,0,0,42,68,41,1,0,0,0,4,68,FALSE
0,0,100,0,0,0,68,71,67,1,0,0,0,0,71,FALSE
53,15,59,12,0,5,55,52,54,26,27,15,27,0,52,TRUE
100,0,40,0,0,0,39,59,38,1,39,0,59,1,59,TRUE
7,24,72,23,0,1,71,71,26,64,4,23,4,1,27,TRUE
1,0,99,9,0,0,47,51,46,1,1,0,0,2,11,FALSE
1,1,99,12,0,2,48,50,45,2,1,0,0,5,49,FALSE
12,26,69,23,0,7,51,51,50,23,6,26,6,0,51,TRUE
0,22,78,32,0,9,58,42,57,17,0,22,0,4,13,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
20,5,86,7,0,8,52,49,51,35,11,5,11,1,49,TRUE
1,0,99,4,0,0,50,48,49,1,1,0,0,7,15,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
22,4,89,17,0,12,54,50,53,19,14,4,14,3,50,TRUE
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64,FALSE
100,0,51,0,0,0,50,48,49,1,50,0,48,1,48,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
50,2,85,4,0,1,42,56,41,25,37,1,37,2,38,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,0,100,0,0,0,48,73,47,1,0,0,0,1,73,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65,FALSE
4,15,83,7,0,24,67,62,66,10,2,14,2,4,58,TRUE
72,13,67,0,0,0,64,64,63,19,51,13,51,2,64,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,0,100,9,0,0,55,43,54,2,0,0,0,13,35,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
5,0,95,20,0,5,49,49,19,21,5,0,2,1,47,FALSE
14,5,89,27,0,15,56,43,55,24,8,5,7,4,42,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
8,12,83,8,0,24,72,69,71,21,4,11,5,0,69,TRUE
6,0,94,4,0,0,60,38,59,1,5,0,0,9,20,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
9,62,36,11,0,0,68,67,67,16,6,62,6,0,67,TRUE
2,0,98,4,0,0,46,74,45,1,2,0,0,16,8,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,0,0,0,57,73,56,1,0,0,0,1,73,FALSE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
7,0,93,12,0,0,53,45,47,2,7,0,1,1,28,FALSE
4,12,88,25,0,12,62,61,61,12,4,11,4,0,61,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
6,75,25,1,0,8,96,96,95,1,6,74,6,0,96,TRUE
0,0,100,10,0,0,46,52,45,1,0,0,0,8,49,FALSE
30,21,69,25,0,2,46,52,45,26,19,21,17,3,29,TRUE
0,0,100,6,0,0,46,52,45,1,0,0,0,20,5,FALSE
0,0,100,1,0,0,48,50,47,1,0,0,0,1,29,FALSE
7,0,98,20,0,12,38,62,35,21,4,0,4,0,36,TRUE
0,0,100,7,0,0,41,57,40,2,0,0,0,5,57,FALSE
